date,organization,count,rn
2020-02-25,Administration Sam Jones,1,1
2020-02-25,College Emergency Management Team,1,2
2020-02-25,College Of William,1,3
2020-02-25,Science Center,1,4
2020-02-25,Student Affairs Ginger Ambler,1,5
2020-03-11,Dc Health,1,1
2020-03-11,Health Department,1,2
2020-03-11,Marine Corps Base Quantico,1,3
2020-03-11,Twitter,1,4
2020-03-11,Virginia Department Of Health,1,5
2020-03-12,Virginia Health,1,4
2020-03-12,Virginia Department Of Health,3,3
2020-03-12,House Appropriations Committee,5,1
2020-03-12,Longwood University,5,2
2020-03-13,House Appropriations Committee,1,1
2020-03-13,Longwood University,1,2
2020-03-13,Virginia Department Of Health,1,3
2020-03-16,Amtrak,1,1
2020-03-16,Department Of Corrections,1,2
2020-03-16,Department Of Education,1,3
2020-03-16,Department Of Human Resource Management,1,4
2020-03-16,Department Of Medical Assistance Services,1,5
2020-03-16,Department Of Rail,1,6
2020-03-16,Department Of Social Services,1,7
2020-03-16,Emergency Department,1,8
2020-03-16,Employee Care Services,1,9
2020-03-16,Gretna Emergency Department,1,10
2020-03-16,International Domestic Travel Restrictions For Centra,1,11
2020-03-16,Public Health Emergency,1,12
2020-03-16,Southside Community Hospital,1,13
2020-03-16,Thomson,1,14
2020-03-16,United States,1,15
2020-03-16,Virginia Department Of Education,1,16
2020-03-19,Atlantic Union Bank Pavilion,1,1
2020-03-19,Christ Church Georgetown,1,2
2020-03-19,Department Of Defense,1,3
2020-03-19,Department Of Education,1,4
2020-03-19,Division Of Consolidated Laboratory Services,1,5
2020-03-19,Longwood University On,1,6
2020-03-19,Lynbrook Elementary School,1,7
2020-03-19,Peninsula Health District,1,8
2020-03-19,Peninsula Health District On,1,9
2020-03-19,Prince William Health Department,1,10
2020-03-19,Small Business Administration,1,11
2020-03-19,Virginia Department Of Corrections,1,12
2020-03-19,Virginia Department Of Health On,1,13
2020-03-19,Virginia Employment Commission,1,14
2020-03-19,White House,1,15
2020-03-19,World Health Organization,1,16
2020-03-20,Christ Church Georgetown,1,1
2020-03-20,Department Of Defense,1,2
2020-03-20,Department Of Education,1,3
2020-03-20,Division Of Consolidated Laboratory Services,1,4
2020-03-20,Longwood University On,1,5
2020-03-20,Lynbrook Elementary School,1,6
2020-03-20,Peninsula Health District,1,7
2020-03-20,Peninsula Health District On,1,8
2020-03-20,Prince William Health Department,1,9
2020-03-20,Small Business Administration,1,10
2020-03-20,Virginia Department Of Corrections,1,11
2020-03-20,Virginia Department Of Health On,1,12
2020-03-20,Virginia Employment Commission,1,13
2020-03-20,White House,1,14
2020-03-20,World Health Organization,1,15
2020-03-21,Christ Church Georgetown,1,1
2020-03-21,Department Of Defense,1,2
2020-03-21,Department Of Education,1,3
2020-03-21,Division Of Consolidated Laboratory Services,1,4
2020-03-21,Longwood University On,1,5
2020-03-21,Lynbrook Elementary School,1,6
2020-03-21,Peninsula Health District,1,7
2020-03-21,Peninsula Health District On,1,8
2020-03-21,Prince William Health Department,1,9
2020-03-21,Public Health,1,10
2020-03-21,Small Business Administration,1,11
2020-03-21,Virginia Department Of Corrections,1,12
2020-03-21,Virginia Department Of Health On,1,13
2020-03-21,Virginia Employment Commission,1,14
2020-03-21,White House,1,15
2020-03-21,World Health Organization,1,16
2020-03-22,Christ Church Georgetown,1,1
2020-03-22,Department Of Defense,1,2
2020-03-22,Department Of Education,1,3
2020-03-22,Division Of Consolidated Laboratory Services,1,4
2020-03-22,Longwood University On,1,5
2020-03-22,Lynbrook Elementary School,1,6
2020-03-22,Peninsula Health District,1,7
2020-03-22,Peninsula Health District On,1,8
2020-03-22,Prince William Health Department,1,9
2020-03-22,Public Health,1,10
2020-03-22,Small Business Administration,1,11
2020-03-22,Virginia Department Of Corrections,1,12
2020-03-22,Virginia Department Of Health On,1,13
2020-03-22,Virginia Employment Commission,1,14
2020-03-22,White House,1,15
2020-03-22,World Health Organization,1,16
2020-03-25,Christ Church Georgetown,1,1
2020-03-25,Department Of Defense,1,2
2020-03-25,Department Of Education,1,3
2020-03-25,Division Of Consolidated Laboratory Services,1,4
2020-03-25,Health Department,1,5
2020-03-25,Longwood University On,1,6
2020-03-25,Lynbrook Elementary School,1,7
2020-03-25,Peninsula Health District,1,8
2020-03-25,Peninsula Health District On,1,9
2020-03-25,Prince William Health Department,1,10
2020-03-25,Public Health,1,11
2020-03-25,Small Business Administration,1,12
2020-03-25,Virginia Department Of Corrections,1,13
2020-03-25,Virginia Department Of Health On,1,14
2020-03-25,Virginia Employment Commission,1,15
2020-03-25,Virginia Health Department,1,16
2020-03-25,White House,1,17
2020-03-25,World Health Organization,1,18
2020-04-27,Appalachian State University,1,6
2020-04-27,Appalachian State University In Boone,1,7
2020-04-27,Bassett High School,2,1
2020-04-27,Foley,2,2
2020-04-27,Instagram,2,3
2020-04-27,Longwood University,2,4
2020-04-27,Youtube,2,5
2020-05-28,College Of William Mary,1,1
2020-05-28,Longwood University,1,2
2020-06-01,National Historic Landmark,1,1
2020-06-01,Robert Russa Moton High School,1,2
2020-06-01,United Nations,1,3
2020-06-04,Nan,1,1
2020-06-07,Batten School Of Leadership,1,1
2020-06-07,Curry School,1,2
2020-06-07,Equity Center,1,3
2020-06-07,School Of Architecture,1,4
2020-06-07,Student Alliance,1,5
2020-06-07,University Board Of Visitors,1,6
2020-06-07,University Financial Model,1,7
2020-06-07,University Police,1,8
2020-06-07,While The College Board,1,9
2020-06-11,National Security Council,2,10
