date,organization,count,rn
2020-02-28,Public Health,1,2
2020-02-28,Public Health Authority,1,3
2020-02-28,United States,1,4
2020-02-28,Walgreen,1,5
2020-02-28,Walgreens,1,6
2020-02-28,Walmart,1,7
2020-02-28,World Health Organization,1,8
2020-02-28,Centers For Disease,2,1
2020-03-04,Branch School,1,1
2020-03-04,Centers For Disease,1,2
2020-03-04,Department Of Health,1,3
2020-03-04,Diocese Of Scranton,1,4
2020-03-04,Facebook,1,5
2020-03-04,Pennsylvania Department Of Education,1,6
2020-03-06,Commonwealth Response Coordination Center,1,1
2020-03-06,Department Of Health,1,2
2020-03-06,Department Of Health Emergency Operations Center,1,3
2020-03-06,Facebook,1,4
2020-03-06,Human Services,1,5
2020-03-06,Potter Co,1,6
2020-03-06,Twitter,1,7
2020-03-06,United States,1,8
2020-03-06,White House,1,9
2020-03-06,Wolf Administration,1,10
2020-03-12,Eastern New Mexico University,1,1
2020-03-13,Amarillo College,1,2
2020-03-13,Public Health Casie Stoughton,1,3
2020-03-13,Rick Husband International,1,4
2020-03-13,Texas A M University,1,5
2020-03-13,Nan,2,1
2020-03-14,Amarillo College,1,1
2020-03-14,Texas A M University,1,2
2020-03-16,Centers For Disease,1,1
2020-03-16,Department Of Health,1,2
2020-03-16,Disaster Education Network,1,3
2020-03-16,Texas A M University System,1,4
2020-03-16,World Health Organization,1,5
2020-03-17,Centers For Disease,1,10
2020-03-17,Department Of Internal Medicine,1,11
2020-03-17,Disaster Education Network,1,12
2020-03-17,Facebook,1,13
2020-03-17,Instagram,1,14
2020-03-17,Texas A M Agrilife Extension Service,1,15
2020-03-17,Texas A M University System,1,16
2020-03-17,Texas Department Of State Health Services,1,17
2020-03-17,Acgme A I Review Committee,2,1
2020-03-17,Allergy Immunology Fellowship Program,2,2
2020-03-17,American Academy Of Allergy,2,3
2020-03-17,Division Of Immunology,2,4
2020-03-17,Iowa Society Of Allergy,2,5
2020-03-17,Nan,2,6
2020-03-17,Texas Tech University Health Sciences Center,2,7
2020-03-17,United States,2,8
2020-03-17,University Of Iowa,2,9
2020-03-18,Albertsons,1,5
2020-03-18,Albertsons Companies,1,6
2020-03-18,Austin Area School,1,7
2020-03-18,Austin Area School District,1,8
2020-03-18,British Airways,1,9
2020-03-18,Carnival Corp,1,10
2020-03-18,Celebrity Cruises,1,11
2020-03-18,Children School,1,12
2020-03-18,Commonwealth Office,1,13
2020-03-18,Cruise Line International Association,1,14
2020-03-18,Daily Press On,1,15
2020-03-18,Department Of Education,1,16
2020-03-18,Department Of Health,1,17
2020-03-18,Dobbins Air Reserve,1,18
2020-03-18,Facebook,1,19
2020-03-18,Galeton Area School District,1,20
2020-03-18,High School,1,21
2020-03-18,National Guard,1,22
2020-03-18,Oklahoma State Medical Association,1,23
2020-03-18,Pennsylvania Department Of Education,1,24
2020-03-18,Pennsylvania Department Of Health,1,25
2020-03-18,Princess Cruises,1,26
2020-03-18,Royal Caribbean,1,27
2020-03-18,Safeway,1,28
2020-03-18,Staff Photo,1,29
2020-03-18,Texas A M Agrilife Extension Service,1,30
2020-03-18,Texas Commission On Jail Standards,1,31
2020-03-18,Travis Air Force,1,32
2020-03-18,W N Enterprises,1,33
2020-03-18,Walgreens,1,34
2020-03-18,Walmart,1,35
2020-03-18,White House,1,36
2020-03-18,Associated Press,2,1
2020-03-18,Centers For Disease,2,2
2020-03-18,Human Services,2,3
2020-03-18,United States,2,4
2020-03-19,Associated Press,1,6
2020-03-19,Human Services,1,7
2020-03-19,Nan,1,8
2020-03-19,National Guard,1,9
2020-03-19,Oklahoma State Medical Association,1,10
2020-03-19,United States,1,11
2020-03-19,World Health Organization,1,12
2020-03-19,Northern Potter High School,2,3
2020-03-19,Pennag Industries,2,4
2020-03-19,Texas Department Of State Health Services,2,5
2020-03-19,Centers For Disease,3,1
2020-03-19,White House,3,2
2020-03-20,Centers For Disease,1,8
2020-03-20,Alaska Democratic Party,2,1
2020-03-20,Democratic National Committee,2,2
2020-03-20,Democratic Party,2,3
2020-03-20,Democratic Party Of Puerto Rico,2,4
2020-03-20,Department Of Health,2,5
2020-03-20,Hawaii Democratic Party,2,6
2020-03-20,Veterans Health Administration Hospital,2,7
2020-03-21,Marshall College,1,14
2020-03-21,Senate Majority Leader Jake Corman,1,15
2020-03-21,Austin Middle School,2,1
2020-03-21,Baptist Church,2,2
2020-03-21,Beautiful Savior Lutheran Church,2,3
2020-03-21,Caprock High School,2,4
2020-03-21,Central Church,2,5
2020-03-21,Facebook,2,6
2020-03-21,First Baptist Church,2,7
2020-03-21,First Christian Church,2,8
2020-03-21,Georgia Baptist Church,2,9
2020-03-21,Olsen Park Church,2,10
2020-03-21,Stephen United Methodist Church,2,11
2020-03-21,Trinity Baptist Church,2,12
2020-03-21,Youtube,2,13
2020-03-22,Marshall College,1,1
2020-03-22,Senate Majority Leader Jake Corman,1,2
2020-03-23,Dell Seton Medical Center,1,1
2020-03-23,House Appropriations Committee,1,2
2020-03-23,Imperial College Of London,1,3
2020-03-23,National Guard,1,4
2020-03-23,United States,1,5
2020-03-23,Walmart,1,6
2020-03-24,Branch Library,1,2
2020-03-24,Centers For Disease,1,3
2020-03-24,Downtown Library,1,4
2020-03-24,Facebook,1,5
2020-03-24,Food Bank,1,6
2020-03-24,High Plains Food Bank,1,7
2020-03-24,Panhandle Disaster Relief Fund,1,8
2020-03-24,Volunteers Community Service,1,9
2020-03-24,Wildlife Department,1,10
2020-03-24,Nan,2,1
2020-03-25,Downtown Women Center,1,2
2020-03-25,Guyon Saunders Resource Center,1,3
2020-03-25,Salvation Army,1,4
2020-03-25,Salvation Army In Amarillo,1,5
2020-03-25,Nan,2,1
2020-03-26,Clean Air Council,1,7
2020-03-26,David Medical Center,1,8
2020-03-26,Department Of Community,1,9
2020-03-26,Department Of Environmental Protection,1,10
2020-03-26,Economic Development On,1,11
2020-03-26,Pennsylvania Department Of Environmental Protection,1,12
2020-03-26,Pennsylvania Public Utility Commission,1,13
2020-03-26,Sunoco,1,14
2020-03-26,Sunoco Energy,1,15
2020-03-26,University Of Texas Medical Branch On,2,6
2020-03-26,League City,3,1
2020-03-26,Md Anderson Cancer Center,3,2
2020-03-26,National Guard,3,3
2020-03-26,Texas Hospital Association,3,4
2020-03-26,Titus Regional Medical Center,3,5
2020-03-27,Centers For Disease,1,1
2020-03-27,Texas Tech Health Sciences Center,1,2
2020-03-27,Texas Tech University Health Sciences Center,1,3
2020-03-27,Wolf Administration,1,4
2020-03-29,Abbott Labs,1,1
2020-03-29,Centers For Disease,1,2
2020-03-29,Drug Administration,1,3
2020-03-29,Johns Hopkins University,1,4
2020-03-29,York Police Department,1,5
2020-03-30,Nan,1,2
2020-03-30,Health Department,3,1
2020-03-31,Nan,1,2
2020-03-31,Texas Tech University Health Sciences Center,2,1
2020-04-01,Brookdale Senior Living,1,3
2020-04-01,Department Of Public Safety,1,4
2020-04-01,Gracy Woods Nursing Center,1,5
2020-04-01,Health Resources,1,6
2020-04-01,Health Resources Services Administration,1,7
2020-04-01,National Association Of Community Health Centers,1,8
2020-04-01,National Association Of Free,1,9
2020-04-01,Officials At Westminster Senior Living Community,1,10
2020-04-01,Queenscare Health Centers,1,11
2020-04-01,Rehabilitation Center,1,12
2020-04-01,Services Administration,1,13
2020-04-01,Texas A M University,1,14
2020-04-01,Texas Tech Health Sciences Center,1,15
2020-04-01,Texas Tech University Health Sciences Center,1,16
2020-04-01,Virginia Engler College Of Business,1,17
2020-04-01,Washington Healthcare Access Alliance,1,18
2020-04-01,Centers For Disease,2,1
2020-04-01,United States,2,2
2020-04-02,Human Services,1,3
2020-04-02,Nan,1,4
2020-04-02,Paycheck Protection Program,1,5
2020-04-02,Pennsylvania Department Of Health,1,6
2020-04-02,Pennsylvania Emergency Management Agency,1,7
2020-04-02,Tribune Content Agency,1,8
2020-04-02,Health System,2,1
2020-04-02,Texas Tech University Health Sciences Center,2,2
2020-04-03,Arkansas Department Of Parks,1,1
2020-04-03,Department Of Health,1,2
2020-04-03,Drug Administration,1,3
2020-04-03,Nan,1,4
2020-04-03,National Institute Of Allergy,1,5
2020-04-03,Pennsylvania Department Of Health,1,6
